"No.","Time","Source","Destination","Protocol","Length","Info"
"221","0.907137","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"222","0.912180","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=125281 Win=749 Len=0 TSval=132018764 TSecr=1082455061"
"223","0.912265","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"224","0.912267","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"225","0.919866","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=126721 Win=760 Len=0 TSval=132018766 TSecr=1082455067"
"226","0.919975","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"227","0.919977","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"228","0.926100","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=128161 Win=771 Len=0 TSval=132018767 TSecr=1082455072"
"229","0.926150","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"230","0.926154","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"231","0.931976","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=129601 Win=782 Len=0 TSval=132018769 TSecr=1082455072"
"232","0.932047","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"233","0.932048","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"234","0.938115","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=131041 Win=794 Len=0 TSval=132018770 TSecr=1082455078"
"235","0.938159","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"236","0.943857","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=132481 Win=805 Len=0 TSval=132018772 TSecr=1082455078"
"237","0.943896","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"238","0.951106","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=133921 Win=816 Len=0 TSval=132018774 TSecr=1082455093"
"239","0.951151","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"240","0.957005","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=135361 Win=827 Len=0 TSval=132018775 TSecr=1082455093"
"241","0.957087","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"242","0.962928","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=136801 Win=839 Len=0 TSval=132018777 TSecr=1082455098"
"243","0.963017","192.168.0.86","52.42.164.78","SSLv2","1506","Encrypted Data"
"244","0.969090","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=138241 Win=850 Len=0 TSval=132018778 TSecr=1082455098"
"245","0.969160","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"246","0.974563","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=139681 Win=861 Len=0 TSval=132018780 TSecr=1082455110"
"247","0.974583","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"248","0.981584","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=141121 Win=872 Len=0 TSval=132018781 TSecr=1082455110"
"249","0.981601","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"250","0.987525","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=142561 Win=884 Len=0 TSval=132018783 TSecr=1082455116"
"251","0.987592","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"252","0.994101","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=144001 Win=895 Len=0 TSval=132018784 TSecr=1082455116"
"253","0.994185","192.168.0.86","52.42.164.78","TCP","1506","63250  >  443 [ACK] Seq=214561 Ack=1 Win=4096 Len=1440 TSval=1082455291 TSecr=132018784"
"254","1.000270","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=145441 Win=906 Len=0 TSval=132018786 TSecr=1082455126"
"255","1.000294","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"256","1.006841","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=146881 Win=917 Len=0 TSval=132018788 TSecr=1082455126"
"257","1.006868","192.168.0.86","52.42.164.78","SSLv2","1506","Encrypted Data"
"258","1.013914","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=148321 Win=929 Len=0 TSval=132018789 TSecr=1082455131"
"259","1.013947","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"260","1.019848","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=149761 Win=940 Len=0 TSval=132018791 TSecr=1082455131"
"261","1.019877","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"262","1.025746","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=151201 Win=951 Len=0 TSval=132018792 TSecr=1082455138"
"263","1.025820","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"264","1.031649","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=152641 Win=962 Len=0 TSval=132018794 TSecr=1082455138"
"265","1.031681","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"266","1.037820","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=154081 Win=974 Len=0 TSval=132018795 TSecr=1082455143"
"267","1.037855","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"268","1.043757","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=155521 Win=985 Len=0 TSval=132018797 TSecr=1082455143"
"269","1.043813","192.168.0.86","52.42.164.78","SSLv2","1506","Encrypted Data"
"270","1.050779","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=156961 Win=996 Len=0 TSval=132018799 TSecr=1082455148"
"271","1.050808","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"272","1.056943","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=158401 Win=1007 Len=0 TSval=132018800 TSecr=1082455148"
"273","1.056968","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"274","1.062155","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=159841 Win=1019 Len=0 TSval=132018801 TSecr=1082455154"
"275","1.062242","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"276","1.068549","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=161281 Win=1030 Len=0 TSval=132018803 TSecr=1082455154"
"277","1.068587","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"278","1.074717","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=162721 Win=1041 Len=0 TSval=132018805 TSecr=1082455159"
"279","1.074776","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"280","1.081735","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=164161 Win=1052 Len=0 TSval=132018806 TSecr=1082455159"
"281","1.081811","192.168.0.86","52.42.164.78","SSLv2","1506","Encrypted Data"
"282","1.086983","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=165601 Win=1064 Len=0 TSval=132018808 TSecr=1082455165"
"283","1.087022","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"284","1.094487","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=167041 Win=1075 Len=0 TSval=132018810 TSecr=1082455165"
"285","1.094658","192.168.0.86","52.42.164.78","TCP","1506","63250  >  443 [ACK] Seq=237601 Ack=1 Win=4096 Len=1440 TSval=1082455384 TSecr=132018810"
"286","1.100195","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=168481 Win=1086 Len=0 TSval=132018811 TSecr=1082455171"
"287","1.100275","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"288","1.106794","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=169921 Win=1097 Len=0 TSval=132018813 TSecr=1082455171"
"289","1.106860","192.168.0.86","52.42.164.78","SSLv2","1506","Encrypted Data"
"290","1.112899","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=171361 Win=1109 Len=0 TSval=132018814 TSecr=1082455177"
"291","1.112957","192.168.0.86","52.42.164.78","TCP","1506","63250  >  443 [ACK] Seq=241921 Ack=1 Win=4096 Len=1440 TSval=1082455401 TSecr=132018814"
"292","1.118819","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=172801 Win=1120 Len=0 TSval=132018816 TSecr=1082455177"
"293","1.118877","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"294","1.124735","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=174241 Win=1131 Len=0 TSval=132018817 TSecr=1082455182"
"295","1.124775","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"296","1.131783","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=175681 Win=1142 Len=0 TSval=132018819 TSecr=1082455182"
"297","1.131809","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"298","1.137507","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=177121 Win=1154 Len=0 TSval=132018820 TSecr=1082455189"
"299","1.137575","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"300","1.143880","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=178561 Win=1165 Len=0 TSval=132018822 TSecr=1082455189"
"301","1.143902","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"302","1.149773","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=180001 Win=1176 Len=0 TSval=132018823 TSecr=1082455194"
"303","1.149820","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"304","1.155250","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=181441 Win=1187 Len=0 TSval=132018825 TSecr=1082455194"
"305","1.155326","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"306","1.162771","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=182881 Win=1199 Len=0 TSval=132018827 TSecr=1082455201"
"307","1.162822","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"308","1.168683","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=184321 Win=1210 Len=0 TSval=132018828 TSecr=1082455201"
"309","1.168738","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"310","1.174820","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=185761 Win=1221 Len=0 TSval=132018830 TSecr=1082455206"
"311","1.174912","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"312","1.180751","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=187201 Win=1232 Len=0 TSval=132018831 TSecr=1082455206"
"313","1.180813","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"314","1.186446","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=188641 Win=1244 Len=0 TSval=132018833 TSecr=1082455211"
"315","1.186480","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"316","1.193266","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=190081 Win=1255 Len=0 TSval=132018834 TSecr=1082455211"
"317","1.193330","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"318","1.200059","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=191521 Win=1266 Len=0 TSval=132018836 TSecr=1082455216"
"319","1.200154","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"320","1.205759","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=192961 Win=1277 Len=0 TSval=132018837 TSecr=1082455216"
"321","1.205802","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"322","1.211874","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=194401 Win=1289 Len=0 TSval=132018839 TSecr=1082455223"
"323","1.211940","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"324","1.217832","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=195841 Win=1300 Len=0 TSval=132018840 TSecr=1082455223"
"325","1.217897","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"326","1.224661","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=197281 Win=1311 Len=0 TSval=132018842 TSecr=1082455229"
"327","1.224721","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"328","1.224722","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"329","1.230793","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=198721 Win=1322 Len=0 TSval=132018844 TSecr=1082455229"
"330","1.230861","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"331","1.230862","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"332","1.236929","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=200161 Win=1334 Len=0 TSval=132018845 TSecr=1082455234"
"333","1.236956","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"334","1.236956","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"335","1.242166","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=201601 Win=1345 Len=0 TSval=132018846 TSecr=1082455234"
"336","1.242194","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"337","1.242195","192.168.0.86","52.42.164.78","SSLv2","1506","Encrypted Data"
"338","1.248786","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=203041 Win=1356 Len=0 TSval=132018848 TSecr=1082455240"
"339","1.248860","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"340","1.248861","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"341","1.255592","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=204481 Win=1367 Len=0 TSval=132018850 TSecr=1082455245"
"342","1.255621","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"343","1.255622","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"344","1.261750","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=205921 Win=1379 Len=0 TSval=132018851 TSecr=1082455252"
"345","1.261781","192.168.0.86","52.42.164.78","SSLv2","1506","Encrypted Data"
"346","1.261782","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"347","1.267456","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=207361 Win=1390 Len=0 TSval=132018853 TSecr=1082455257"
"348","1.267543","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"349","1.267544","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"350","1.273580","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=208801 Win=1401 Len=0 TSval=132018854 TSecr=1082455262"
"351","1.273642","192.168.0.86","52.42.164.78","SSLv2","1506","Encrypted Data"
"352","1.273643","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"353","1.280398","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=210241 Win=1412 Len=0 TSval=132018856 TSecr=1082455268"
"354","1.280467","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"355","1.280468","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"356","1.286315","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=211681 Win=1424 Len=0 TSval=132018857 TSecr=1082455273"
"357","1.286396","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"358","1.286396","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"359","1.293002","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=213121 Win=1435 Len=0 TSval=132018859 TSecr=1082455280"
"360","1.293151","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"361","1.293152","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"362","1.299040","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=214561 Win=1446 Len=0 TSval=132018861 TSecr=1082455285"
"363","1.299153","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"364","1.299155","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"365","1.304271","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=216001 Win=1457 Len=0 TSval=132018862 TSecr=1082455291"
"366","1.304340","192.168.0.86","52.42.164.78","SSLv2","1506","Encrypted Data"
"367","1.304340","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"368","1.310465","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=217441 Win=1469 Len=0 TSval=132018864 TSecr=1082455297"
"369","1.310509","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"370","1.310510","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"371","1.316802","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=218881 Win=1480 Len=0 TSval=132018865 TSecr=1082455303"
"372","1.316839","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"373","1.316839","192.168.0.86","52.42.164.78","SSLv2","1506","Encrypted Data"
"374","1.324068","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=220321 Win=1491 Len=0 TSval=132018867 TSecr=1082455310"
"375","1.324249","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"376","1.324249","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"377","1.330439","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=221761 Win=1502 Len=0 TSval=132018868 TSecr=1082455315"
"378","1.330493","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"379","1.330493","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"380","1.336642","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=223201 Win=1514 Len=0 TSval=132018870 TSecr=1082455320"
"381","1.336669","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"382","1.336669","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"383","1.342956","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=224641 Win=1525 Len=0 TSval=132018872 TSecr=1082455325"
"384","1.343027","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"385","1.343028","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"386","1.348735","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=226081 Win=1536 Len=0 TSval=132018873 TSecr=1082455331"
"387","1.348842","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"388","1.348844","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"389","1.355054","52.42.164.78","192.168.0.86","TCP","66","443  >  63250 [ACK] Seq=1 Ack=227521 Win=1547 Len=0 TSval=132018875 TSecr=1082455336"
